request_id,pu_osmid,do_osmid,req_time,pu_taz,do_taz,pu_lon,pu_lat,do_lon,do_lat,accept_time_art,pu_time_art,do_time_art,trip_fare,tip,Unnamed: 14,earliest_pu_time,earliest_travel_time,earliest_arrival_time,remaining_time,deadline,travel_distance,num_passengers
12142,65301188,65290178,32342,129,17,-122.4452163,37.7460731,-122.3877083,37.7870796,13,269,1101,12.49,0,62,32342,589.222069,32931.22207,1593.05517,33935.05517,8927.345,1
12143,65324711,65282467,32342,91,19,-122.462812,37.7569714,-122.4060675,37.7739075,32,829,1636,0,0,62,32342,517.7869395,32859.78694,1414.46735,33756.46735,7590.596,1
12144,65324527,65324762,32342,132,178,-122.4581774,37.7294528,-122.4884092,37.7555907,36,415,1230,13.43,0,62,32342,469.4521332,32811.45213,1293.63033,33635.63033,5554.819,1
12145,65283647,65307248,32343,111,35,-122.3925696,37.7606346,-122.4153058,37.7972947,11,102,1692,12.65,0,63,32343,457.6624648,32800.66246,1264.15616,33607.15616,6877.271,2
12146,65317782,65314382,32343,116,82,-122.4128321,37.7622297,-122.4335905,37.7691639,70,263,843,15.85,0,63,32343,272.7985932,32615.79859,801.99648,33144.99648,2667.481,1
12147,65344044,4002307885,32344,52,52,-122.4713283,37.8083697,-122.4509739,37.8036924,10,395,657,12.72,0,64,32344,296.7370379,32640.73704,861.84259,33205.84259,4172.068,1
12148,65303657,279669387,32344,114,121,-122.398461,37.762463,-122.4086093,37.7468604,10,490,2064,19.58,0,64,32344,280.0407148,32624.04071,820.10179,33164.10179,2657.284,1
12149,413748886,65321542,32345,106,92,-122.4181456,37.7712383,-122.4490541,37.7470951,9,214,904,15.51,0,65,32345,402.9166434,32747.91664,1127.29161,33472.29161,5365.525,1
12150,434685829,65283592,32346,41,108,-122.4189847,37.8109611,-122.394533,37.7663056,8,212,837,12.77,0,66,32346,522.2508346,32868.25083,1425.62709,33771.62709,6898.001,2
12151,286094526,65353692,32346,54,190,-122.5116715,37.7764477,-122.5003294,37.7189685,18,325,1235,6.93,0,66,32346,391.8111074,32737.81111,1099.52777,33445.52777,6599.099,3
12152,65359043,65305410,32347,100,113,-122.4175275,37.7539114,-122.396089,37.758295,17,368,1803,10.55,0,67,32347,281.5979172,32628.59792,823.99479,33170.99479,2524.085,1
12153,276549441,65373502,32349,41,23,-122.4036084,37.8054504,-122.401811,37.8040707,105,213,1209,18.87,3,69,32349,119.2446295,32468.24463,418.11157,32767.11157,1581.082,1
12154,258965841,3719575845,32349,41,15,-122.4091081,37.8081143,-122.390971,37.7925459,5,141,806,15.52,0,69,32349,182.3284924,32531.32849,575.82123,32924.82123,2423.186,1
12155,65356310,65329359,32351,56,191,-122.4956034,37.7815348,-122.4856808,37.7080595,13,459,1347,16.99,3,71,32351,680.2196528,33031.21965,1820.54913,34171.54913,10613.094,1
12156,298082943,1417635713,32352,81,41,-122.4236266,37.7729829,-122.4076447,37.8075309,11,491,1912,19.49,0,72,32352,481.7027452,32833.70275,1324.25686,33676.25686,7290.902,1
12157,260193349,276549441,32353,109,41,-122.3881286,37.7817716,-122.4036084,37.8054504,21,892,1628,6.02,0,73,32353,231.601029,32584.60103,699.00257,33052.00257,3106.04,1
12158,65345229,54891501,32353,23,110,-122.3990364,37.8009761,-122.3862824,37.7690052,210,388,1278,9.35,0,73,32353,337.960605,32690.9606,964.90151,33317.90151,4382.629,1
12159,65373502,434685829,32353,23,41,-122.401811,37.8040707,-122.4189847,37.8109611,30,256,665,13.68,3,73,32353,171.6221159,32524.62212,549.05529,32902.05529,1783.908,1
12160,65345458,65312246,32353,91,98,-122.459645,37.7541681,-122.4300736,37.7555495,10,491,979,11.26,0,73,32353,373.2237702,32726.22377,1053.05943,33406.05943,3923.382,1
12161,2882819846,65299062,32354,52,17,-122.4781553,37.8003354,-122.3932672,37.7821473,19,464,1957,17.49,0,74,32354,735.1212389,33089.12124,1957.8031,34311.8031,10131.373,1
12162,65336947,65295422,32354,24,66,-122.4015165,37.7948646,-122.4603261,37.7855439,10,429,1487,21.38,0,74,32354,451.8844073,32805.88441,1249.71102,33603.71102,5686.797,1
12163,65373364,65332161,32355,22,88,-122.3952892,37.7967963,-122.4451431,37.7692913,8,120,1412,14.86,2.4,75,32355,539.4858783,32894.48588,1468.7147,33823.7147,7082.953,1
12164,434685829,725284753,32355,41,43,-122.4189847,37.8109611,-122.4398794,37.806112,98,126,746,7.9,0,75,32355,301.3649521,32656.36495,873.41238,33228.41238,3181.613,1
12165,65365911,65321040,32357,117,50,-122.415498,37.7556406,-122.4374358,37.798285,25,277,730,9.99,0,77,32357,559.3828412,32916.38284,1518.4571,33875.4571,6229.826,1
12166,725284295,65301465,32357,51,52,-122.4456648,37.8053749,-122.4541298,37.7934707,7,276,1140,16.17,0,77,32357,187.8401105,32544.84011,589.60028,32946.60028,1879.042,1
12167,340160892,3719575845,32359,142,15,-122.3904484,37.7500401,-122.390971,37.7925459,4,188,499,13.85,0,79,32359,305.9199588,32664.91996,884.7999,33243.7999,5322.791,1
12168,65304084,54891483,32361,96,110,-122.4362274,37.7503578,-122.3864641,37.7708587,113,177,624,8.49,0,81,32361,555.902723,32916.90272,1509.75681,33870.75681,7260.534,1
12169,65295162,260194288,32361,184,23,-122.4919155,37.7442107,-122.4020702,37.804321,123,733,2879,8.97,0,81,32361,1038.913573,33399.91357,2717.28393,35078.28393,15563.249,1
12170,65292699,65292977,32364,80,124,-122.42774,37.7753305,-122.4190923,37.73854,79,725,1784,11.05,0,84,32364,413.4365591,32777.43656,1153.5914,33517.5914,6999.863,1
12171,65310690,65286148,32364,182,19,-122.5074634,37.7453959,-122.4075026,37.7738722,10,605,1925,7.35,0,84,32364,1009.342666,33373.34267,2643.35666,35007.35666,15276.992,1
12172,65373321,65337149,32364,41,146,-122.4056307,37.8066897,-122.370213,37.724862,50,263,1347,13.44,0,84,32364,868.3322417,33232.33224,2290.8306,34654.8306,11800.006,1
12173,725298140,65286148,32364,43,19,-122.4265778,37.8079433,-122.4075026,37.7738722,9,123,852,11.58,0,84,32364,474.2622367,32838.26224,1305.65559,33669.65559,5844.8,1
12174,832850239,2653206545,32365,146,43,-122.3680297,37.7294716,-122.4293132,37.8073072,28,259,1369,15.53,0,85,32365,845.4517554,33210.45176,2233.62939,34598.62939,11930.286,2
12175,65355540,65344044,32366,190,52,-122.4952645,37.7237261,-122.4713283,37.8083697,37,393,1245,14.36,0,86,32366,886.9447269,33252.94473,2337.36182,34703.36182,13537.597,3
12176,832850239,65330024,32366,146,56,-122.3680297,37.7294716,-122.5031003,37.7811812,37,498,2098,10.99,0,86,32366,1106.251795,33472.2518,2885.62949,35251.62949,16858.701,1
12177,2351399563,260193349,32367,78,109,-122.4270365,37.7801962,-122.3881286,37.7817716,6,457,1267,9.56,0,87,32367,350.4915207,32717.49152,996.2288,33363.2288,4845.384,3
12178,767857266,65332314,32367,154,120,-122.4073789,37.7082481,-122.4083607,37.7544628,107,386,1129,5.96,0,87,32367,326.5221221,32693.52212,936.30531,33303.30531,6093.653,1
12179,65307645,65324615,32368,106,66,-122.422258,37.768754,-122.4602877,37.7850111,5,170,1278,25.51,3.32,88,32368,434.4562495,32802.45625,1206.14062,33574.14062,5420.088,1
12180,258968242,65321040,32369,105,50,-122.4240522,37.7647936,-122.4374358,37.798285,13,753,1168,12.07,0,89,32369,428.573706,32797.57371,1191.43426,33560.43426,4692.679,2
12181,2768893484,1677798439,32369,62,108,-122.4764554,37.7842796,-122.4019618,37.7687093,55,328,1204,5.75,0,89,32369,646.0756473,33015.07565,1735.18912,34104.18912,8666.539,2
12182,65307248,65319724,32370,35,142,-122.4153058,37.7972947,-122.3830875,37.7439271,154,360,1193,17.67,0,90,32370,517.6232891,32887.62329,1414.05822,33784.05822,7405.173,2
12183,65315429,65357118,32370,70,25,-122.4518836,37.7841244,-122.4070199,37.7950822,12,77,449,8.38,0,90,32370,386.9220426,32756.92204,1087.30511,33457.30511,4695.672,1
12184,4008988501,65300049,32370,51,18,-122.4465532,37.8014268,-122.3927644,37.778855,25,697,2885,10.23,0,90,32370,578.8616486,32948.86165,1567.15412,33937.15412,7252.283,3
12185,65322764,65339584,32371,132,164,-122.45773,37.7321777,-122.4461803,37.7110381,22,338,775,9.55,1,91,32371,296.2635465,32667.26355,860.65887,33231.65887,3380.72,1
12186,65345229,65306827,32371,23,20,-122.3990364,37.8009761,-122.4116159,37.7762133,11,422,1593,16.99,0,91,32371,318.2123603,32689.21236,915.5309,33286.5309,3748.269,1
12187,65283457,65314847,32371,52,99,-122.4503161,37.7936516,-122.4215431,37.7528694,11,219,1046,18.27,5,91,32371,789.7289597,33160.72896,2094.3224,34465.3224,8637.928,1
12188,65302449,768245366,32371,52,110,-122.4577267,37.8019631,-122.3894055,37.7688186,12,383,2623,9.19,0,91,32371,766.2454979,33137.2455,2035.61374,34406.61374,9459.11,1
12189,65288593,65361413,32372,124,111,-122.4240568,37.7373676,-122.3848046,37.7607234,52,540,2762,11.86,0,92,32372,396.336694,32768.33669,1110.84173,33482.84173,7480.664,1
12190,65293476,65280289,32373,112,149,-122.3954492,37.7613598,-122.3924653,37.7178997,9,377,1073,11.73,0,93,32373,373.5958294,32746.59583,1053.98957,33426.98957,7441.252,1
12191,65285109,65324110,32374,76,142,-122.4221964,37.7812848,-122.4046,37.742118,109,272,1168,8.8,0,94,32374,346.8287809,32720.82878,987.07195,33361.07195,6070.763,1
12192,3718987342,65325284,32374,52,155,-122.4765197,37.8081054,-122.4083478,37.7128275,20,309,1375,23.16,0,94,32374,987.5285842,33361.52858,2588.82146,34962.82146,16838.405,1
12193,65297244,733619113,32378,41,107,-122.4139892,37.8074861,-122.4098099,37.7691614,15,424,974,16.84,0,98,32378,498.9068488,32876.90685,1367.26712,33745.26712,6320.9,3
12194,65295223,276546819,32378,182,77,-122.5072137,37.7435376,-122.424125,37.782479,4,368,1490,7.49,0,98,32378,833.8686489,33211.86865,2204.67162,34582.67162,11814.716,2
12195,65306869,54891483,32379,127,110,-122.4248865,37.7390117,-122.3864641,37.7708587,4,429,1604,14.99,0,99,32379,441.9890011,32820.989,1224.9725,33603.9725,7986.704,1
12196,65337149,65304095,32379,146,129,-122.370213,37.724862,-122.435841,37.746373,35,150,463,6.74,0,99,32379,694.6469229,33073.64692,1856.61731,34235.61731,7710.777,1
12197,257316381,434685829,32379,109,41,-122.3887435,37.7795153,-122.4189847,37.8109611,14,156,586,10.65,0,99,32379,411.9135521,32790.91355,1149.78388,33528.78388,4973.821,1
12198,65336755,65336611,32380,52,50,-122.4496187,37.8027898,-122.4410093,37.799268,13,1102,1531,7.31,0,100,32380,82.92076255,32462.92076,327.30191,32707.30191,1031.179,1
12199,65345229,65303736,32380,23,108,-122.3990364,37.8009761,-122.398216,37.7690447,14,822,1179,0,0,100,32380,361.5271378,32741.52714,1023.81784,33403.81784,4419.932,1
12200,65307248,434685829,32381,35,41,-122.4153058,37.7972947,-122.4189847,37.8109611,343,626,1483,17.01,0,101,32381,207.2484124,32588.24841,638.12103,33019.12103,1902.636,3
12201,2434149928,65290335,32382,52,119,-122.4674614,37.8037117,-122.4091488,37.7528057,32,253,1470,5.9,0,102,32382,851.4774951,33233.4775,2248.69374,34630.69374,11947.563,1
12202,65319958,65321076,32382,31,142,-122.4170349,37.789115,-122.392393,37.738603,32,525,2335,9.05,0,102,32382,513.2244996,32895.2245,1403.06125,33785.06125,7401.015,1
12203,65298376,65357250,32383,53,43,-122.4529749,37.7663795,-122.4397198,37.8015491,10,202,386,11.46,0,103,32383,434.3000034,32817.3,1205.75001,33588.75001,5409.437,1
12204,65298398,65299409,32385,101,45,-122.420813,37.761747,-122.4285547,37.7960655,8,251,1586,19.2,0,105,32385,390.7374153,32775.73742,1096.84354,33481.84354,4331.941,1
12205,276549441,65307324,32385,41,88,-122.4036084,37.8054504,-122.4494766,37.7687379,38,503,1698,19.09,0,105,32385,667.246722,33052.24672,1788.11681,34173.11681,8221.846,1
12206,65341044,65324846,32385,132,101,-122.4621278,37.7268321,-122.4182928,37.7619055,110,446,768,0,0,105,32385,520.6049463,32905.60495,1421.51237,33806.51237,7193.806,2
12207,832850239,1266060500,32386,146,107,-122.3680297,37.7294716,-122.4141025,37.769623,27,352,1069,9.49,0,106,32386,469.7313632,32855.73136,1294.32841,33680.32841,7641.172,1
12208,54891501,65369603,32386,110,69,-122.3862824,37.7690052,-122.4476154,37.7764099,53,453,857,14.44,1,106,32386,532.7952002,32918.7952,1451.988,33837.988,7588.338,3
12209,300759006,65285808,32388,16,19,-122.3942446,37.7885329,-122.4050958,37.776113,5,273,1303,13.72,0,108,32388,135.7647135,32523.76471,459.41178,32847.41178,1926.874,1
12210,65332239,65309270,32388,142,52,-122.3991277,37.7405386,-122.4526121,37.7992156,5,94,1539,23.52,0,108,32388,732.6836211,33120.68362,1951.70905,34339.70905,10809.499,2
12211,65287349,258965841,32389,53,41,-122.4788519,37.7728153,-122.4091081,37.8081143,35,213,1540,8.49,0,109,32389,675.5315776,33064.53158,1808.82894,34197.82894,10087.426,1
12212,65280076,65322249,32389,64,111,-122.4705849,37.778812,-122.3898457,37.7540029,14,874,2327,11.82,1,109,32389,706.3483558,33095.34836,1885.87089,34274.87089,11667.865,2
12213,65308536,2071244791,32389,61,41,-122.4846124,37.7781732,-122.4125285,37.8085859,14,396,1886,34.84,0,109,32389,678.6573289,33067.65733,1816.64332,34205.64332,9745.435,1
12214,65344044,65283505,32390,52,113,-122.4713283,37.8083697,-122.3927828,37.7537182,13,241,1031,9.7,0,110,32390,890.941933,33280.94193,2347.35483,34737.35483,13088.678,1
12215,4023187897,65306591,32390,69,185,-122.443494,37.7795947,-122.4858739,37.7500918,13,265,968,10.99,0,110,32390,544.3209553,32934.32096,1480.80239,33870.80239,7124.976,1
12216,65290795,725284754,32390,18,43,-122.398999,37.777975,-122.4374775,37.806418,23,122,1354,20.85,0,110,32390,523.7560292,32913.75603,1429.39007,33819.39007,6150.773,2
12217,65296264,65345229,32390,122,23,-122.4123341,37.7446134,-122.3990364,37.8009761,14,341,2417,8.63,0,110,32390,538.3474518,32928.34745,1465.86863,33855.86863,8184.756,1
12218,65316577,65294618,32391,123,113,-122.4203785,37.7409546,-122.4016029,37.7545813,12,430,1735,15.04,0,111,32391,287.0800726,32678.08007,837.70018,33228.70018,3057.384,1
12219,65327427,54891483,32391,142,110,-122.3866063,37.7419095,-122.3864641,37.7708587,12,177,821,5.71,0,111,32391,272.0056953,32663.0057,800.01424,33191.01424,3533.964,2
12220,65307282,65315601,32393,131,34,-122.4451444,37.7387018,-122.4231779,37.7972346,10,167,737,9.6,0,113,32393,721.7328811,33114.73288,1924.3322,34317.3322,9025.591,1
12221,65298985,279669370,32393,154,121,-122.409596,37.7101187,-122.4068939,37.7442996,41,418,695,7.58,0,113,32393,343.2989867,32736.29899,978.24747,33371.24747,5417.792,1
12222,65354898,65283737,32394,54,19,-122.5106851,37.7819076,-122.4085367,37.7713009,9,241,1828,21.49,0,114,32394,810.922419,33204.92242,2147.30605,34541.30605,11410.485,1
12223,725284295,65315452,32394,51,17,-122.4456648,37.8053749,-122.3878962,37.7847318,60,495,1906,22.48,0,114,32394,552.0390495,32946.03905,1500.09762,33894.09762,6600.615,1
12224,258965841,65296869,32395,41,51,-122.4091081,37.8081143,-122.4449078,37.8016355,19,141,1597,8.83,0,115,32395,342.6051226,32737.60512,976.51281,33371.51281,3554.43,1
12225,65288970,65373970,32395,113,9,-122.4013751,37.7520173,-122.4146092,37.7812955,3,143,1043,11.99,0,115,32395,312.8594405,32707.85944,902.1486,33297.1486,4773.931,2
12226,65311872,4070801204,32395,159,190,-122.435019,37.712821,-122.4989848,37.7126362,36,399,1222,12.79,0,115,32395,579.0091523,32974.00915,1567.52288,33962.52288,8721.686,1
12227,65345738,65333957,32398,92,23,-122.4512361,37.7488395,-122.3975508,37.7993155,25,308,1708,14.99,0,118,32398,776.7951281,33174.79513,2061.98782,34459.98782,11317.43,3
12228,257316381,65315452,32399,109,17,-122.3887435,37.7795153,-122.3878962,37.7847318,24,270,654,12.07,0,119,32399,49.7368735,32448.73687,244.34218,32643.34218,634.354,2
12229,65337426,65429104,32399,33,204,-122.4197763,37.794357,-122.455304,37.7079447,135,951,3045,11.08,0,119,32399,712.3154296,33111.31543,1900.78857,34299.78857,13479.319,1
12230,65284271,65317703,32401,52,16,-122.4750206,37.8074864,-122.3884059,37.7896449,153,1025,2564,7.61,0,1,32401,679.5679512,33080.56795,1818.91988,34219.91988,9755.774,1
12231,65365168,54891501,32403,81,110,-122.4306514,37.7730481,-122.3862824,37.7690052,10,287,1353,12.99,0,3,32403,385.0237514,32788.02375,1082.55938,33485.55938,6118.511,2
12232,65285808,65293472,32404,19,112,-122.4050958,37.776113,-122.3934993,37.7614777,50,1030,1595,10.7,0,4,32404,178.7441441,32582.74414,566.86036,32970.86036,3053.09,1
12233,65315601,4061806120,32404,34,9,-122.4231779,37.7972346,-122.4160889,37.7777726,10,333,2300,26.72,0,4,32404,250.020642,32654.02064,745.05161,33149.05161,2692.216,2
12234,65297727,65327918,32404,64,88,-122.467239,37.7770881,-122.4420198,37.7706435,10,567,1448,3.13,0,4,32404,246.1414141,32650.14141,735.35354,33139.35354,3163.951,3
12235,434685829,65290926,32404,41,114,-122.4189847,37.8109611,-122.4014786,37.7635435,10,196,683,0,0,4,32404,602.2616526,33006.26165,1625.65413,34029.65413,7135.736,3
12236,65373321,65322004,32405,41,142,-122.4056307,37.8066897,-122.3827438,37.7511589,9,85,1417,18.05,0,5,32405,549.5257123,32954.52571,1493.81428,33898.81428,8340.953,1
12237,260194288,65317703,32405,23,16,-122.4020702,37.804321,-122.3884059,37.7896449,121,531,2159,7.02,0,5,32405,178.0820833,32583.08208,565.20521,32970.20521,2369.229,1
12238,65294786,65319724,32406,86,142,-122.4382888,37.7816323,-122.3830875,37.7439271,37,500,1680,22.18,0,6,32406,541.8733035,32947.8733,1474.68326,33880.68326,8899.19,1
12239,3741990611,832850239,32406,52,146,-122.4576915,37.8037726,-122.3680297,37.7294716,17,223,1023,11.49,1,6,32406,1008.091724,33414.09172,2640.22931,35046.22931,14778.124,1
12240,725284753,65291481,32406,43,142,-122.4398794,37.806112,-122.398231,37.743945,48,370,1714,25.42,0,6,32406,720.5151123,33126.51511,1921.28778,34327.28778,10077.035,1
12241,54891483,65319714,32406,110,145,-122.3864641,37.7708587,-122.3768574,37.7402023,8,493,1172,9.49,0,6,32406,314.8668327,32720.86683,907.16708,33313.16708,4143.765,1
12242,65293480,2381798128,32407,112,116,-122.3964172,37.7613012,-122.4168919,37.7587763,6,308,1047,10.91,1,7,32407,290.6157903,32697.61579,846.53948,33253.53948,3104.646,1
12243,65317703,725298140,32407,16,43,-122.3884059,37.7896449,-122.4265778,37.8079433,6,99,1007,5.99,0,7,32407,387.021236,32794.02124,1087.55309,33494.55309,4624.354,1
12244,65309588,65296103,32407,186,183,-122.4818799,37.7390442,-122.4949938,37.7422059,7,632,989,4.92,0,7,32407,129.0365527,32536.03655,442.59138,32849.59138,1547.346,1
12245,65337675,65352993,32408,142,84,-122.397609,37.74535,-122.4325552,37.7699155,6,204,764,9.75,0,8,32408,376.5567603,32784.55676,1061.3919,33469.3919,6097.155,1
12246,65336914,65366471,32408,47,149,-122.4342202,37.7907202,-122.3967255,37.7103974,106,389,2977,12.16,0,8,32408,669.2538103,33077.25381,1793.13453,34201.13453,11577.34,1
12247,65345898,65343985,32409,107,35,-122.4066978,37.7671441,-122.4133749,37.7960888,14,340,1084,17.64,0,9,32409,350.3307517,32759.33075,995.82688,33404.82688,3934.731,1
12248,65303552,65305651,32409,31,145,-122.4151986,37.7883938,-122.381857,37.734019,6,266,1593,7.65,0,9,32409,576.6632544,32985.66325,1561.65814,33970.65814,7991.301,3
12249,65318041,2463394104,32409,104,169,-122.42868,37.7645058,-122.4656706,37.7331515,5,166,532,10.69,0,9,32409,453.7226505,32862.72265,1254.30663,33663.30663,6109.546,1
12250,65344044,300752968,32410,52,102,-122.4713283,37.8083697,-122.4234506,37.7575649,63,528,1396,9.49,0,10,32410,794.8890484,33204.88905,2107.22262,34517.22262,10329.645,1
12251,832850239,65336489,32410,146,24,-122.3680297,37.7294716,-122.4008803,37.7976612,13,83,491,9.51,0,10,32410,668.7117773,33078.71178,1791.77944,34201.77944,10345.923,1
12252,65317618,65317715,32410,122,21,-122.413376,37.745149,-122.3983653,37.781794,14,310,1197,13.29,0,10,32410,338.2849914,32748.28499,965.71248,33375.71248,5663.452,1
12253,65325401,65373502,32410,87,23,-122.4477063,37.7737435,-122.401811,37.8040707,33,172,1859,22.49,0,10,32410,557.9822826,32967.98228,1514.95571,33924.95571,7480.566,2
12254,65373970,65317703,32411,9,16,-122.4146092,37.7812955,-122.3884059,37.7896449,12,139,683,10.13,0,11,32411,278.1918898,32689.19189,815.47972,33226.47972,3160.062,1
12255,65327512,54891501,32413,142,110,-122.395959,37.7472089,-122.3862824,37.7690052,11,593,1853,3.64,0,13,32413,235.731918,32648.73192,709.32979,33122.32979,3579.836,1
12256,1677798439,65373362,32414,108,22,-122.4019618,37.7687093,-122.3945829,37.7960156,10,133,963,10.44,0,14,32414,336.2509029,32750.2509,960.62726,33374.62726,4056.094,1
12257,173175745,65333347,32415,49,41,-122.4362186,37.7922658,-122.407305,37.8074586,8,276,1026,18.61,0,15,32415,359.2212162,32774.22122,1018.05304,33433.05304,4036.111,1
12258,725298140,297838773,32415,43,164,-122.4265778,37.8079433,-122.4541021,37.7107024,289,602,2489,10.36,0,15,32415,825.5114429,33240.51144,2183.77861,34598.77861,14770.26,1
12259,4008988541,3719575845,32417,51,15,-122.4440017,37.8055868,-122.390971,37.7925459,26,329,1947,16.99,0,17,32417,468.8032262,32885.80323,1292.00807,33709.00807,5520.971,2
12260,65345273,65319714,32420,34,145,-122.4172342,37.7984827,-122.3768574,37.7402023,14,499,1281,12.34,0,20,32420,594.2965802,33014.29658,1605.74145,34025.74145,8385.981,1
12261,65288866,65303723,32420,97,109,-122.4250891,37.7502355,-122.4008049,37.7711307,13,128,582,11.28,0,20,32420,382.4012594,32802.40126,1076.00315,33496.00315,5868.195,1
12262,65429104,65291149,32420,204,150,-122.455304,37.7079447,-122.4000898,37.7234507,13,114,1650,24.62,5,20,32420,353.1556433,32773.15564,1002.88911,33422.88911,8196.182,1
12263,3701267855,65321070,32420,129,142,-122.4396391,37.7462277,-122.390703,37.740482,55,451,2436,8.28,0,20,32420,504.8497226,32924.84972,1382.12431,33802.12431,6297.945,2
12264,65296220,65305842,32421,116,24,-122.4136035,37.7638256,-122.4036923,37.7973039,13,401,1516,31.53,0,21,32421,374.5306001,32795.5306,1056.3265,33477.3265,4889.166,1
12265,65345559,65339516,32422,91,48,-122.4596892,37.7550319,-122.4410012,37.7907581,11,141,680,13.8,0,22,32422,501.4962048,32923.4962,1373.74051,33795.74051,5832.608,2
12266,65316577,65293472,32423,123,112,-122.4203785,37.7409546,-122.3934993,37.7614777,11,301,696,5.15,0,23,32423,383.1134232,32806.11342,1077.78356,33500.78356,4783.173,1
12267,65333347,65305410,32423,41,113,-122.407305,37.8074586,-122.396089,37.758295,10,205,1310,11.4,0,23,32423,488.332652,32911.33265,1340.83163,33763.83163,6870.176,2
12268,65290178,65293212,32425,17,161,-122.3877083,37.7870796,-122.4353654,37.7153844,19,471,1099,4.5,0,25,32425,597.8782589,33022.87826,1614.69565,34039.69565,12649.162,1
12269,65317703,65298584,32425,16,132,-122.3884059,37.7896449,-122.4598929,37.7275846,8,241,1105,11.05,0,25,32425,634.9231046,33059.9231,1707.30776,34132.30776,12934.52,1
12270,65293573,65373321,32425,116,41,-122.4159557,37.7604405,-122.4056307,37.8066897,8,270,574,8.77,0,25,32425,553.8061069,32978.80611,1504.51527,33929.51527,6261.06,1
12271,65339516,434685829,32426,48,41,-122.4410012,37.7907581,-122.4189847,37.8109611,127,579,1751,7.35,0,26,32426,391.8215567,32817.82156,1099.55389,33525.55389,4512.504,1
12272,300781672,65372305,32428,41,111,-122.4119411,37.8084919,-122.383436,37.757772,65,274,1009,19.07,0,28,32428,565.2593983,32993.2594,1533.1485,33961.1485,7210.151,1
12273,4009044891,65318050,32429,43,103,-122.4339267,37.8050969,-122.4283241,37.7604909,14,139,694,4.79,0,29,32429,524.6848149,32953.68481,1431.71204,33860.71204,5879.759,1
12274,554160413,65328470,32429,166,178,-122.4504983,37.7173617,-122.4889312,37.7630516,15,490,955,4.79,0,29,32429,659.2587819,33088.25878,1768.14695,34197.14695,7698.092,1
12275,65332241,65330384,32429,142,131,-122.3996883,37.7399134,-122.4493566,37.7366692,34,157,463,9.78,0,29,32429,354.41279,32783.41279,1006.03197,33435.03197,5349.851,1
12276,434685829,65290178,32429,41,17,-122.4189847,37.8109611,-122.3877083,37.7870796,5,562,1632,8.86,0,29,32429,352.6752234,32781.67522,1001.68806,33430.68806,4170.381,1
12277,434685829,260194288,32431,41,23,-122.4189847,37.8109611,-122.4020702,37.804321,12,278,2023,26.33,0,31,32431,179.7931947,32610.79319,569.48299,33000.48299,1845.683,1
12278,65391872,286094526,32432,206,54,-122.4350466,37.7080336,-122.5116715,37.7764477,11,292,652,9.56,0,32,32432,930.266415,33362.26641,2445.66604,34877.66604,12489.443,1
12279,5292678242,260194288,32433,91,23,-122.457015,37.759568,-122.4020702,37.804321,34,317,1797,23.41,0,33,32433,762.8968954,33195.8969,2027.24224,34460.24224,10600.335,3
12280,65295337,725284763,32433,32,43,-122.4190579,37.7907935,-122.4355018,37.8060957,10,281,1821,10.45,0,33,32433,261.1143525,32694.11435,772.78588,33205.78588,2969.743,1
12281,65328170,434685829,32434,43,41,-122.4351858,37.8038277,-122.4189847,37.8109611,9,141,1586,14.76,0,34,32434,255.506727,32689.50673,758.76682,33192.76682,2641.701,1
12282,65317703,258965841,32434,16,41,-122.3884059,37.7896449,-122.4091081,37.8081143,9,548,939,8.76,0,34,32434,209.5086408,32643.50864,643.7716,33077.7716,2788.29,2
12283,65295162,65347419,32436,184,172,-122.4919155,37.7442107,-122.4622786,37.7509929,27,367,750,9.79,1,36,32436,381.7222936,32817.72229,1074.30573,33510.30573,3682.672,1
12284,65350553,65307248,32437,183,35,-122.4980781,37.7401974,-122.4153058,37.7972947,6,391,1692,17.49,0,37,32437,957.6553334,33394.65533,2514.13833,34951.13833,13333.09,2
12285,65304095,65336831,32439,129,49,-122.435841,37.746373,-122.4444889,37.7912162,5,364,908,6.94,0,39,32439,495.096964,32934.09696,1357.74241,33796.74241,5520.6,1
12286,65373364,65290178,32440,22,17,-122.3952892,37.7967963,-122.3877083,37.7870796,96,593,1071,5.11,0,40,32440,101.4452533,32541.44525,373.61313,32813.61313,1349.182,1
12287,65288594,65303955,32441,124,168,-122.4231171,37.7373566,-122.462265,37.7200167,22,387,948,12.44,0,41,32441,327.6267703,32768.62677,939.06693,33380.06693,4999.732,1
12288,65284356,65315465,32442,52,17,-122.462713,37.7998959,-122.3913106,37.7824696,41,244,2784,8.72,0,42,32442,717.5739083,33159.57391,1913.93477,34355.93477,8502.197,1
12289,65328420,65287287,32442,142,68,-122.4014719,37.7481265,-122.454668,37.774764,12,114,801,11.05,0,42,32442,454.6577294,32896.65773,1256.64432,33698.64432,7621.999,1
12290,65337038,260193349,32443,93,109,-122.4460424,37.7587503,-122.3881286,37.7817716,382,459,968,9.26,0,43,32443,479.4300198,32922.43002,1318.57505,33761.57505,7262.305,1
12291,65287464,2653206545,32443,92,43,-122.4521239,37.7486825,-122.4293132,37.8073072,20,490,1689,17.49,0,43,32443,777.8474526,33220.84745,2064.61863,34507.61863,9385.662,1
